disclosure_report_url,title,program,target,researcher,priority,disclosed_at
/disclosures/78524642-d39f-47dc-a35e-aeacd8a4830a/reflected-xss-vulnerability-in-nasa-sservi-nasa-gov,Reflected XSS Vulnerability in NASA - sservi.nasa.gov,,https://nasa.gov,,5,11 Apr 2025
/disclosures/42f5457d-887d-4117-9cc5-bda3b7a3ec51/gmao-gsfc-nasa-gov-csrf-xss,gmao.gsfc.nasa.gov CSRF+XSS,,https://nasa.gov,,3,11 Apr 2025
/disclosures/e1e58b97-af59-49ae-acca-52bccab96e33/blind-sql-injection-at-photojournal-jpl-nasa-gov,Blind SQL Injection at photojournal.jpl.nasa.gov,,https://nasa.gov,,1,11 Apr 2025
/disclosures/31428330-03c9-49cb-af47-d0715418a405/test-submission-disclosure,#Test Submission - Disclosure,,,,5,11 Apr 2025
/disclosures/3dbab5ec-5b2b-46b6-8a58-21a9551977a6/publishing-file-that-should-not-be-published,Publishing File That Should Not Be Published,,https://nasa.gov,,5,4 Apr 2025
/disclosures/0930e487-7aad-4caf-97b9-e311dfc61ff1/reflected-xss-on-change-password-endpoint,Reflected XSS on change password endpoint.,,https://nasa.gov,,3,3 Apr 2025
/disclosures/abe8a77c-6906-4c3b-8995-b9f65a280aff/the-debugging-endpoint-debug-pprof, The debugging endpoint /debug/pprof ,,https://nasa.gov,,3,3 Apr 2025
/disclosures/75b74262-b967-4526-891b-8943399f036d/open-redirect-in-https-www-usbr-gov-gp-bin-clickgo-pl-submit2-go-goto-google-com,Open Redirect in https://www.usbr.gov/gp-bin/clickgo.pl?submit2=GO!&goto=google.com,,*.usbr.gov,,4,2 Apr 2025
/disclosures/36bcd5a4-4dfb-46f4-9675-f07910eefd2d/privilege-escalation-vulnerability-a-normal-workspace-member-can-bypass-the-restriction-of-board-deletetion-permision-set-by-workspace-admins-to-delete-any-board-in-the-workspace,"Privilege Escalation Vulnerability: A Normal Workspace Member can bypass the restriction of Board Deletetion Permision set by Workspace Admins, to delete any board in the workspace",,trello.com,,3,27 Mar 2025
/disclosures/ad13ab7d-e7fb-40f7-adb9-fa0f18a82a5e/nepp-nasa-gov-leaks-pii-names-and-phone-numbers,nepp.nasa.gov leaks PII - Names and Phone Numbers,,https://nasa.gov,,5,20 Mar 2025
/disclosures/771d0055-97a8-4ce8-bd81-54600cafc1c7/ftp-configuration-file-exposure-on-nasa-domain-containing-potentially-sensitive-data,FTP Configuration File Exposure on NASA Domain Containing Potentially Sensitive Data,,https://nasa.gov,,5,18 Mar 2025
/disclosures/ab8598a6-ad42-45aa-800c-efb9764249a0/steal-auth-token-via-open-redirect-and-xss-at-https-openaltimetry-earthdatacloud-nasa-gov-data-auth-login-redirect,steal auth token via open redirect and xss at https://openaltimetry.earthdatacloud.nasa.gov/data/auth/login?redirect,,https://nasa.gov,,4,17 Mar 2025
/disclosures/5e73bf56-d786-4474-bb57-a072ab364529/cgi-bin-exposed,cgi-bin Exposed  ,,,,4,13 Mar 2025
/disclosures/520f1a5a-f502-43cf-aed4-abca42a4071f/reflected-cross-site-scripting-xss-chained-to-open-redirection-vulnerability,Reflected Cross-Site Scripting (XSS) Chained to Open Redirection Vulnerability,,https://nasa.gov,,3,13 Mar 2025
/disclosures/a12a566e-1cba-48fc-9487-b0549294a2de/nasa-ftp-credentials-internal-system-exposure,NASA FTP Credentials & Internal System Exposure,,https://nasa.gov,,5,11 Mar 2025
/disclosures/1fbb3042-4912-4439-b8f5-d0af913bc2d8/critical-exposure-in-nasa-s-systems-api-security-vulnerabilities-authorization-mechanisms-user-credentials-and-system-configurations,"Critical Exposure in NASA's Systems: API Security Vulnerabilities, Authorization Mechanisms, User Credentials, and System Configurations.",,https://nasa.gov,,5,5 Mar 2025
/disclosures/0404c46a-467b-486e-a904-0e40a66fef35/additional_services-unauthorized,additional_services Unauthorized,,https://www.skroutz.gr,,4,5 Mar 2025
/disclosures/35b75d26-092a-465e-81ca-4503528797c3/absence-of-checks-on-quick-checkout,Absence of checks on quick checkout,,https://www.skroutz.gr,,4,5 Mar 2025
/disclosures/f9f73dcb-2d3a-4074-a1a1-b04e53db135c/exploiting-supermarket-section-for-non-supermarket-products,Exploiting Supermarket Section for Non-Supermarket Products,,https://www.skroutz.gr,,4,5 Mar 2025
/disclosures/7d28f472-b236-41bb-a019-0acf777f2cc3/broken-link-hijacking,BROKEN LINK HIJACKING,,https://www.skroutz.gr,,5,5 Mar 2025
/disclosures/fb4354a1-3cd8-4395-a619-2ae39b986c5f/bulk-directory-listing-exposure-on-multiple-nasa-subdomains,Bulk Directory Listing Exposure on Multiple NASA Subdomains,,https://nasa.gov,,,28 Feb 2025
/disclosures/3bee2718-c643-4c6d-8699-af5ea27a8e2a/local-file-inclusion-lfi-in-nasa-possible-rce-in-xamin-server,Local File Inclusion (LFI) In Nasa Possible RCE in Xamin Server,,https://nasa.gov,,1,28 Feb 2025
/disclosures/b0fe6ea0-aac0-4d04-9e6f-b4b923626c50/publicly-accessible-version-control-log-for-nasa-s-vulcan-cfd,Publicly Accessible Version Control Log For NASA's Vulcan CFD,,https://nasa.gov,,4,28 Feb 2025
/disclosures/cf4b0ed8-7d3f-4689-b9eb-a11b16b7b103/xss-in-https-planetarydata-jpl-nasa-gov,XSS IN  https://planetarydata.jpl.nasa.gov/,,https://nasa.gov,,3,28 Feb 2025
/disclosures/1af5f199-d77d-4f66-a6c8-38078c8a128e/unencrypted-user-credentials-stored-in-log-file-accessible-to-public,Unencrypted User credentials stored in log file accessible to public,,https://nasa.gov,,1,28 Feb 2025
/disclosures/9bb3663d-2d16-47f2-9712-a90803fc4bd8/unauthorized-job-execution-vulnerability-in-us-bureau-of-reclamation-geoserver, Unauthorized Job Execution Vulnerability in US Bureau of Reclamation GeoServer,,*.usbr.gov,,3,28 Feb 2025
/disclosures/fa505134-406d-46d0-9e2f-77cb9ff8ee50/clickjacking-vulnerability-on-nasa-s-ahed-portal-login,Clickjacking Vulnerability on NASA's AHED Portal Login,,https://nasa.gov,,5,27 Feb 2025
/disclosures/60690beb-4006-43df-b3e8-296492718793/source-map-disclosure-in-public-api-endpoint-on-globe-gov,Source Map Disclosure in Public API Endpoint on globe.gov,,https://globe.gov/,,5,27 Feb 2025
/disclosures/280701ad-8060-4ebc-befe-631ba2066025/critical-open-redirect-vulnerability-via-put-method-on-earthdata-profile-update-endpoint,Critical Open Redirect Vulnerability via PUT Method on Earthdata Profile Update Endpoint,,https://nasa.gov,,5,21 Feb 2025
/disclosures/316abfc6-33cc-41c6-b4f5-e1eabe3e2b5d/public-exposure-of-nasa-meditor-api-specification-revealing-internal-endpoints-and-authentication-mechanisms,Public Exposure of NASA MEDITOR API Specification Revealing Internal Endpoints and Authentication Mechanisms,,https://nasa.gov,,3,21 Feb 2025
/disclosures/45a23661-cdb8-418a-85b5-0a19deaa0946/csrf-in-edit-personal-info-on-nspires-nasaprs-com,CSRF in Edit personal info on: nspires.nasaprs.com,,,,3,21 Feb 2025
/disclosures/0d8a5f54-fcff-4ec6-87a5-b464e569b142/exposure-of-staff-names-and-phone-numbers-via-wayback-machine,Exposure of Staff Names and Phone Numbers via Wayback Machine,,https://nasa.gov,,4,21 Feb 2025
/disclosures/2b1f3782-127b-4265-acb1-53da1ff66a5c/able-to-change-email-address-without-any-verification-cause-account-takeover,Able to change email address without any verification cause (account takeover),,https://nasa.gov,,5,20 Feb 2025
/disclosures/65fab8ca-4fb1-42a7-962a-e9d6efbbc3fd/error-page-text-injection,Error Page Text Injection,,,,5,20 Feb 2025
/disclosures/bcbfc20a-d14d-4eee-88b3-846288761d3f/unauthorized-exposure-of-sensitive-data-in-xmm-newton-data-processing-pipeline,Unauthorized Exposure of Sensitive Data in XMM-Newton Data Processing Pipeline,,https://nasa.gov,,5,20 Feb 2025
/disclosures/fd021dda-173c-46dc-8f05-7299572b3ecc/sensitive-data-exposure-compromise-of-dd-form-254-and-attachments-for-contract-nnc06ba07b,Sensitive Data Exposure: Compromise of DD Form 254 and Attachments for Contract NNC06BA07B,,https://nasa.gov,,5,20 Feb 2025
/disclosures/0329715c-e5f3-4e6f-a78e-63ba2e8df286/public-exposure-of-nasa-personnel-contact-information-on-jpl-server,Public Exposure of NASA Personnel Contact Information on JPL Server,,https://nasa.gov,,5,19 Feb 2025
/disclosures/aa45924f-8b67-4f22-8dff-dac7dc9d60e2/exposure-of-pdf-file-in-a-public-amazon-s3-bucket-associated-with-nasa,Exposure of PDF File in a Public Amazon S3 Bucket Associated with NASA,,https://nasa.gov,,5,18 Feb 2025
/disclosures/5386a47f-80e6-4c18-9191-58abdc993e0a/sensitive-data-exposure-contract-security-classification-specification-document-exposed,Sensitive Data Exposure: Contract Security Classification Specification Document Exposed,,https://nasa.gov,,5,18 Feb 2025
/disclosures/7e1c77f4-da20-4688-897e-c19c7d7d68a2/elasticsearch-insecure-access-vulnerability,Elasticsearch insecure access vulnerability,,https://nasa.gov,,3,18 Feb 2025
/disclosures/431ad674-e774-41d2-9338-f9a8c28dc7ad/publicly-accessible-for-nasa-internal-use-only-documents-via-google-dorking,Publicly Accessible 'For NASA-Internal Use Only' Documents via Google Dorking,,https://nasa.gov,,5,18 Feb 2025
/disclosures/4e83a59b-3dda-44c3-942f-43660d6b9a65/apollo-13-onboard-voice-transcription-for-potential-data-exposure,Apollo 13 Onboard Voice Transcription for Potential Data Exposure,,https://nasa.gov,,5,18 Feb 2025
/disclosures/78a6820e-4e4b-4c12-b1bc-155d0bf8d1a0/documents-with-sensitivity-marking,Documents with sensitivity marking: ,,https://nasa.gov,,3,18 Feb 2025
/disclosures/23dd6fb6-aa45-418a-96b2-8485958920c8/public-exposure-of-sensitive-data-api-key-and-s3-bucket-access-on-globe-gov,"Public Exposure of Sensitive Data, API Key, and S3 Bucket Access on globe.gov",,https://globe.gov/,,1,18 Feb 2025
/disclosures/b00f800d-63bf-4206-a2ea-83ff9563c571/host-header-injection-via-x-forwarded-host-lead-to-open-redirection, Host Header Injection via X-FORWARDED-HOST lead to open redirection,,https://nasa.gov,,5,18 Feb 2025
/disclosures/c4033cb2-22ac-4537-a268-0958dd7118a7/residual-indexing-of-removed-secret-files-leading-to-reconstruction-of-sensitive-internal-data-works-across-almost-all-indexable-files,Residual Indexing Of Removed Secret Files Leading To Reconstruction Of Sensitive Internal Data (Works Across Almost All Indexable Files),,https://nasa.gov,,3,13 Feb 2025
/disclosures/0c30c8c4-59e6-4127-a6cb-a991e9cc9a2f/blind-cross-site-scripting-xss-in-sku-product-shop-reviews-feedback,Blind Cross-Site Scripting (XSS) in SKU/product/shop reviews/feedback,,https://www.skroutz.gr,,3,13 Feb 2025
/disclosures/f5a1b2b0-5aaa-4afd-8f83-abcf4bf4bd2c/pii-disclosure-exposure-of-phone-numbers,PII Disclosure - Exposure of Phone numbers,,https://nasa.gov,,3,11 Feb 2025
/disclosures/fc193b14-677a-4d27-ba97-5a14d312d69c/an-open-redirect-vulnerability,An *Open Redirect* vulnerability,,https://nasa.gov,,5,11 Feb 2025
/disclosures/bf88b0d6-61fd-4cc9-8a04-84e36e71c8a6/high-stored-xss-chained-with-idor-at-https-edrn-labcas-jpl-nasa-gov-labcas-ui-s-index-html-search,[HIGH]Stored XSS chained with IDOR at https://edrn-labcas.jpl.nasa.gov/labcas-ui/s/index.html?search=* ,,https://nasa.gov,,5,10 Feb 2025
/disclosures/cc2bf788-97f5-4b39-9edf-27c2abd5490b/multiple-security-vulnerabilities-in-jquery-1-12-4-and-jquery-validation-1-19-0-used-in-nasa-earthdata-website,Multiple Security Vulnerabilities in jQuery 1.12.4 and jQuery-Validation 1.19.0 Used in NASA Earthdata Website,,https://nasa.gov,,5,3 Feb 2025
/disclosures/4091ce9e-6b94-4640-a944-b3335492d2aa/unauthorized-access-to-gmao-intranet-pages-via-url-manipulation,Unauthorized Access to GMAO Intranet Pages via URL Manipulation,,https://nasa.gov,,4,30 Jan 2025
/disclosures/66e0f910-3d09-4b8c-8104-087d84c148e8/branch-wise-employee-details-disclosure,Branch-Wise Employee Details Disclosure,,https://nasa.gov,,4,30 Jan 2025
/disclosures/72f7f3f7-1b73-4e29-83b5-c1aa9098e3a8/reflected-xss-in-sciencediscoveryengine-subdomain-of-nasa-gov,Reflected XSS in sciencediscoveryengine subdomain of nasa.gov,,https://nasa.gov,,3,30 Jan 2025
/disclosures/33bcaa1d-d273-4587-94b8-b3f7d99284a5/leaked-valid-credentials-on-nasa-subdomain,Leaked Valid Credentials on NASA Subdomain,,https://nasa.gov,,1,30 Jan 2025
/disclosures/36952244-e847-4583-abcb-8a376e644947/cross-site-scripting-in-tech-database-on-http-www-astrostrategictech-us,Cross-site-Scripting in Tech Database on http://www.astrostrategictech.us/,,,,3,30 Jan 2025
/disclosures/2ac5bb50-77f9-4249-9c2d-32c69d32c54d/unauthorized-access-to-piis-and-signatures-through-search-engine-indexing-of-restricted-documents,Unauthorized Access To PIIs And Signatures Through Search Engine Indexing of Restricted Documents,,https://globe.gov/,,3,24 Jan 2025
/disclosures/351f28d8-007f-4b51-9ce8-ca6ee9b84e2e/unauthorized-access-to-nasa-fluid-combustion-facility-portal-https-fcfops-grc-nasa-gov,Unauthorized Access to Nasa Fluid & Combustion Facility portal (https://fcfops.grc.nasa.gov/),,,,1,23 Jan 2025
/disclosures/df290ac2-4b50-431e-911c-b6b376d99408/indicators-of-compromise-hacked-accounts-and-defacement,Indicators Of compromise - Hacked Accounts and Defacement,,https://nasa.gov,,3,23 Jan 2025
/disclosures/8d8dd3fc-5fce-4c31-9519-45ee040a4d4c/title-directory-listing-vulnerability-on-nasa-gov,Title:Directory Listing Vulnerability on nasa.gov,,https://nasa.gov,,5,22 Jan 2025
/disclosures/0819b136-0bd8-486b-b27f-b56cff94ac0e/the-security-misconfiguration-in-open-source-nasa-latex-docs-would-impact-via-code-execution,The security misconfiguration in open source nasa-latex-docs would impact via code execution,,,,5,22 Jan 2025
/disclosures/c703034d-26b8-4a94-af62-e5203fc908d4/exposure-of-personal-and-institutional-information,Exposure of Personal and Institutional Information,,https://nasa.gov,,5,22 Jan 2025
/disclosures/b781d060-ee5c-4ef6-963f-b174d089c8ba/information-disclosure-or-403-bypass,Information Disclosure or 403 Bypass,,https://nasa.gov,,3,21 Jan 2025
/disclosures/36c73c74-7822-4407-8172-73229b00242b/exposed-zotero-api-key-allows-unauthorized-write-access-to-group-library,Exposed Zotero API Key Allows Unauthorized Write Access to Group Library,,https://nasa.gov,,3,17 Jan 2025
/disclosures/5d068cfc-57ac-44f6-8f00-cbed253642cb/cross-site-scripting-xss-vulnerability-in-name-input-field,"Cross-Site Scripting (XSS) Vulnerability in ""Name"" Input Field",,https://nasa.gov,,5,17 Jan 2025
/disclosures/64c7653e-ffaf-4797-b0c7-c16feed6f3cb/file-extensiom-bypass-unsafe-file-upload,File Extensiom bypass Unsafe file upload  ,,,,5,16 Jan 2025
/disclosures/762dfdd3-80b8-4145-9ea5-d133982ad154/password-reset-link-not-expiring-after-changing-the-email-leads-to-account-takeover,Password Reset Link not expiring after changing the email Leads To Account Takeover,,https://globe.gov/,,5,15 Jan 2025
/disclosures/36b7176e-2fbd-4e6d-a2d1-917e91c8bbc6/vulnerability-report-clickjacking-in-nasa-application,Vulnerability Report: Clickjacking in NASA Application,,https://nasa.gov,,5,15 Jan 2025
/disclosures/b46d4ad4-6b06-46d3-a39f-a8ec2c207805/broken-links-that-can-be-modified-publicly-and-can-be-accessed-and-exploited-by-attackers,broken links that can be modified publicly and can be accessed and exploited by attackers ,,https://nasa.gov,,5,9 Jan 2025
/disclosures/b1852653-a6b0-49f3-ba0f-94e28b6b7c66/unauthorized-access-to-content-directory,Unauthorized Access to Content Directory,,https://nasa.gov,,5,9 Jan 2025
/disclosures/bfc93d94-6089-48dc-a774-96dd7d38d950/use-of-outdated-cipher-suite-on-nasa-s-akamai-subdomain,Use of Outdated Cipher Suite on NASA's Akamai Subdomain,,,,5,8 Jan 2025
/disclosures/91b2bacb-30ab-4366-b1ae-06932ae3a94d/directory-listing-lead-to-senstive-informations,directory listing lead to senstive informations ,,,,5,7 Jan 2025
/disclosures/02d81670-37a0-42bd-8308-afc26de013e5/anonymous-ftp-access-to-sensitive-files, Anonymous FTP Access to Sensitive Files,,https://nasa.gov,,5,3 Jan 2025
/disclosures/4403689c-6b7f-43c2-9c8d-17ff06070c58/pii-information-disclosure-of-attendees,PII Information Disclosure of Attendees,,https://nasa.gov,,3,2 Jan 2025
/disclosures/c34405c4-1833-45c7-a1a1-552ae61096c4/exposure-of-sensitive-location-data-softwares-used-creator-identity-operating-system-in-public-nasa-image,"Exposure of Sensitive Location Data , softwares used , creator identity , operating system  in Public NASA Image",,https://nasa.gov,,5,2 Jan 2025
/disclosures/b0c9d85a-63b4-4646-96e8-006cba4af274/sensitive-authentication-token-exposure,Sensitive Authentication Token Exposure,,https://globe.gov/,,5,2 Jan 2025
/disclosures/702a130f-5f34-4fd5-bfe4-beefe8813db7/unauthenticated-access-to-interscan-viruswall-admin-interface,Unauthenticated Access to InterScan VirusWall Admin Interface,,https://nasa.gov,,5,27 Dec 2024
/disclosures/02ae8135-c3df-4425-8369-ad2021636229/missing-authorization-in-yarpp-plugin-allows-unauthorized-display-type-changes,Missing Authorization in YARPP Plugin Allows Unauthorized Display Type Changes,,https://nasa.gov,,5,27 Dec 2024
/disclosures/3367a84c-0d94-45a3-9120-a270e247b004/ssl-tls-configuration-issue-on-caps-gsfc-nasa-gov,SSL/TLS Configuration Issue on caps.gsfc.nasa.gov,,https://nasa.gov,,5,27 Dec 2024
/disclosures/490a8631-7d0a-4a9f-b381-7ba28ba1ef99/self-xss-to-rxss,self XSS To RXSS,,https://nasa.gov,,3,26 Dec 2024
/disclosures/759b0463-afbb-4801-80b4-7a297af3b5fb/stored-cross-site-scripting-xss-in-name-field-on-hardcore-emac-gsfc-nasa-gov,Stored Cross-Site Scripting (XSS) in Name Field on hardcore.emac.gsfc.nasa.gov,,https://nasa.gov,,5,26 Dec 2024
/disclosures/e92905a2-26ec-4dec-8370-fadca4687054/employee-contact-information-publicly-accessible,Employee Contact Information Publicly Accessible,,https://nasa.gov,,5,26 Dec 2024
/disclosures/a3fab7af-887a-47b7-9d35-580d9e6cbcc2/exposed-ftp-credentials-on-public-nasa-subdomain,Exposed FTP Credentials on Public NASA Subdomain ,,https://nasa.gov,,5,26 Dec 2024
/disclosures/96ce2f65-b425-4afb-9a01-0f12fecdc27d/exposure-of-serverinfo-json-file-in-gitlab-instance,Exposure of serverinfo.json File in Gitlab Instance,,https://nasa.gov,,4,26 Dec 2024
/disclosures/c6b06234-f534-4baf-98a9-ec9b40571ccf/stored-xss-in-openaltimetry-application,Stored XSS in OpenAltimetry Application,,https://nasa.gov,,2,26 Dec 2024
/disclosures/c8f7bb66-d07e-4ecc-8181-cd7cec654f71/broken-link-hijacked-facebook-again,broken link hijacked [ facebook ]  again,,https://nasa.gov,,4,26 Dec 2024
/disclosures/22f84422-c2cf-468f-82e5-ed75143d171e/pii-leakage-from-nasa-s-67th-intercenter-run-database-2009,PII Leakage from NASA's 67th Intercenter Run Database (2009),,https://nasa.gov,,,24 Dec 2024
/disclosures/e59286cf-c2b1-44c9-9b84-d47a36db183a/the-firmware-of-the-starlink-router-and-satellite-dish-is-vulnerable-to-csrf-to-xss,The firmware of the Starlink router and satellite dish is vulnerable to CSRF to XSS.,,SpaceX and Starlink assets (target information and rewards detailed above on the brief),,3,19 Dec 2024
/disclosures/4497aaa6-f6a1-4f08-84d9-8cd5907cf48e/multiple-sensitive-pii-exposure-on-naif-jpl-nasa-gov,Multiple Sensitive PII Exposure on naif.jpl.nasa.gov,,https://nasa.gov,,5,11 Dec 2024
/disclosures/aa00c977-088d-4d92-a310-3b3edb0c5a63/multiple-sensitive-pii-disclosure,Multiple Sensitive PII Disclosure,,https://nasa.gov,,5,11 Dec 2024
/disclosures/3d7e9e6e-0fab-45bc-8599-7b94631b9579/content-spoofing-with-high-impact-with-combing-with-phishing-attack,CONTENT SPOOFING WITH HIGH IMPACT WITH COMBING WITH  PHISHING ATTACK,,,,5,10 Dec 2024
/disclosures/5245d544-ebcc-4754-b5df-90389119b0af/email-enumeration-enabled-leading-to-unauthorized-login-attempts-and-account-lockout,email enumeration enabled leading to unauthorized login attempts and account lockout ,,https://globe.gov/,,5,10 Dec 2024
/disclosures/dd422948-a67e-42c3-a01a-e1c702b153e0/login-session-not-expiring-after-logout,LOGIN SESSION NOT EXPIRING AFTER LOGOUT ,,https://globe.gov/,,5,10 Dec 2024
/disclosures/22cf5a2e-f87f-48e1-a06f-154ef6f3d479/ssl-certificate-is-about-to-expire-medium-severity-type-vulnerabilities-have-been-discovered-by-the-mrityunjay-singh,SSL Certificate Is About To Expire - Medium-severity type vulnerabilities have been discovered by the Mrityunjay Singh.,,https://nasa.gov,,5,9 Dec 2024
/disclosures/4e352dc5-d474-4c57-8107-e3b8a1599abc/transfer-files-cannot-be-removed-in-dropbox-transfer,Transfer files cannot be removed in Dropbox Transfer,,*.dropbox.com    ,,5,9 Dec 2024
/disclosures/a2acf46c-7028-4bad-9ce6-a8a24b8ee93b/information-exposure-nasa-gov,Information Exposure - nasa.gov,,https://nasa.gov,,5,9 Dec 2024
/disclosures/3f102232-685e-4f53-ae90-1a1ba2392491/host-header-injection-open-redirection-leading-to-cross-site-scripting-xss,Host Header Injection & Open Redirection leading to Cross-Site Scripting (XSS),,https://nasa.gov,,5,6 Dec 2024
/disclosures/29bdb657-82a4-4775-96d6-bbae9b086669/target-https-heasarc-gsfc-nasa-gov,Target: https://heasarc.gsfc.nasa.gov/,,,,5,6 Dec 2024
/disclosures/067b785f-a7a3-41ef-9261-176b824f1d6b/amazon-s3-bucket-misconfiguration,Amazon S3 Bucket Misconfiguration,,https://nasa.gov,,5,4 Dec 2024
/disclosures/b4053dc4-2ad1-48f7-a1a6-308dc63ec549/amazon-s3-bucket-misconfiguration,Amazon S3 Bucket Misconfiguration,,https://nasa.gov,,5,3 Dec 2024
/disclosures/514494ca-8ae7-42f2-bca7-c90afbc4fbaf/publicly-accessible-svn-repository,Publicly accessible (.svn) repository,,,,5,2 Dec 2024
/disclosures/05d9b135-da2a-4d6f-b9da-e4cbb58c5d00/publicly-accessible-resumes-sensitive-data-exposure,Publicly accessible Resumes - Sensitive Data Exposure,,https://nasa.gov,,5,2 Dec 2024
/disclosures/a655d2f1-67d3-4e26-a477-46ef86b5fb8b/exposed-api-endpoints-leading-to-disclosure-of-user-information,Exposed API Endpoints Leading to Disclosure of User Information,,,,3,29 Nov 2024
/disclosures/74de0cdc-8ae8-41d4-94a3-2a6c77193511/sensitive-data-leaked,Sensitive Data Leaked,,https://nasa.gov,,3,29 Nov 2024
/disclosures/f0e3ceec-b3a8-416f-90c2-759a45f78a67/broken-access-control,Broken Access Control ,,,,5,29 Nov 2024
/disclosures/a056952b-7365-4223-ae75-fbaaa0c3e416/confidential-pdf-s-leaked,Confidential PDF's Leaked ,,https://nasa.gov,,4,29 Nov 2024
/disclosures/b6d1be91-af99-459a-b6bf-c600fabf7c30/sensitive-data-exposure-risk-hesperia-mirror-site,Sensitive Data Exposure Risk – Hesperia Mirror Site,,https://nasa.gov,,5,29 Nov 2024
/disclosures/03b2aa01-968d-4d30-b3ed-e8c1bf6c5242/sensitive-data-exposure-risk-hesperia, Sensitive Data Exposure Risk – Hesperia ,,https://nasa.gov,,3,29 Nov 2024
/disclosures/113d7c60-dfd3-489f-81e0-3db988a7210d/xss-vulnerability-in-nasa-s-search-function,XSS Vulnerability in NASA's Search Function,,https://nasa.gov,,5,29 Nov 2024
/disclosures/a903093b-7e65-479a-839a-29f2023cca9c/network-station-configuration-file-disclosure,Network Station Configuration File disclosure,,,,5,27 Nov 2024
/disclosures/0eda16db-c997-4169-be09-08ada79736e2/anonymous-ftp-server-exposed-on-https-acd-ext-gsfc-nasa-gov-anonftp-toms, Anonymous FTP server exposed on https://acd-ext.gsfc.nasa.gov/anonftp/toms/,,https://nasa.gov,,5,26 Nov 2024
/disclosures/fb4e1846-6f51-405f-a73e-8a6c83bc0c90/nasa-ftp-vulnerable-anonymous, Nasa ftp vulnerable anonymous,,https://nasa.gov,,5,25 Nov 2024
/disclosures/a695bd9e-fe04-4476-b49d-47a4f1a4e555/directory-or-files-disclosure-on-https-apod-nasa-gov-apod-fap,Directory or Files Disclosure on https://apod.nasa.gov/apod/fap/,,,,5,25 Nov 2024
/disclosures/e5534543-2fac-401a-bb57-fba5a3269aae/idor-i-can-leak-password-of-students-from-other-district-i-can-add-myself-as-an-parent-to-any-student,IDOR: I can leak password of students from other district + i can add myself as an parent to any student,,https://app.masteryconnect-security.com/,,1,22 Nov 2024
/disclosures/a3d03410-fc89-44b0-af6f-ffcd7b54377e/full-access-to-google-spreadsheets,Full Access To Google Spreadsheets ,,https://nasa.gov,,3,19 Nov 2024
/disclosures/d3708bf3-952e-461b-b274-e774bec0568f/unused-password-reset-token-not-expring,Unused password reset token not expring,,*.dropbox.com    ,,5,19 Nov 2024
/disclosures/4a44d2a7-4a65-46ae-9823-7a468934cac3/sensitive-information-disclosure-hidden-file,Sensitive Information Disclosure (Hidden File),,https://nasa.gov,,5,18 Nov 2024
/disclosures/d3bb7067-4d21-4708-82ce-85c7169eb9e7/sensitive-information-disclosure,Sensitive Information Disclosure,,https://nasa.gov,,3,18 Nov 2024
/disclosures/55df1dde-8532-43d7-a84c-861181e80171/misconfigured-access-control,Misconfigured Access Control ,,https://nasa.gov,,5,18 Nov 2024
/disclosures/714c0fd7-439e-4a1d-9729-7368f0a6b321/critical-information-disclosure-vulnerability-via-google-dorking-on-nasa-servers,Critical Information Disclosure Vulnerability via Google Dorking on NASA Servers,,,,5,18 Nov 2024
/disclosures/9f1283c7-4d47-44b7-8e81-b6e96515ab52/sensitive-information-disclosure-nasa-meeting-internal-chat-logs-exposed,Sensitive Information Disclosure - NASA Meeting Internal Chat Logs Exposed,,https://nasa.gov,,5,18 Nov 2024
/disclosures/6a2fc0e3-f1ac-497a-afb6-eed51887cdbd/information-disclosure-https-hesperia-gsfc-nasa-gov,Information disclosure https://hesperia.gsfc.nasa.gov/,,https://nasa.gov,,5,13 Nov 2024
/disclosures/13ee821c-1083-4acd-b4fc-057f03120300/information-disclosure-https-cdaw-gsfc-nasa-gov,Information disclosure https://cdaw.gsfc.nasa.gov/,,https://nasa.gov,,5,13 Nov 2024
/disclosures/d47c5caa-754a-40e8-88e5-8c2a2bbd3628/nasa-file-exposed-and-codes-reveal2maviya-sensitive-file-disclosure-of-employees-research-data-python-codes,NASA FILE EXPOSED and Codes - reveal2maviya || Sensitive file disclosure of Employees || Research Data || Python Codes,,https://nasa.gov,,5,13 Nov 2024
/disclosures/5c6b25ac-4bed-4a28-b5f1-2eac292378b8/bearer-token-disclosed-in-a-nasa-subdomain-leads-to-account-takeover,Bearer token disclosed in a nasa subdomain leads to account takeover,,https://nasa.gov,,3,13 Nov 2024
/disclosures/6b94989f-9831-4e67-a07f-2ebc074b19b4/open-redirect,Open Redirect,,https://nasa.gov,,4,13 Nov 2024
/disclosures/b067606a-61f9-4083-99ef-b7be97ad1f8c/information-disclosure,Information disclosure,,https://nasa.gov,,5,13 Nov 2024
/disclosures/39c60519-2c0e-4878-9196-9ddacc1a65a2/directory-listing,directory listing,,,,5,7 Nov 2024
/disclosures/970ef105-4f7a-4608-9839-00a2ec4946a5/information-disclosure-subdomain-nasa,Information disclosure subdomain nasa,,https://nasa.gov,,5,7 Nov 2024
/disclosures/8a9585a8-0808-4743-a331-f52c95953756/latest-subdomain-neo-gsfc-nasa-gov-directory-listing,Latest Subdomain neo.gsfc.nasa.gov || Directory listing,,https://nasa.gov,,5,7 Nov 2024
